P5940:R0=0    
P5940:R2077=45.5741    P5940:R2078=45.5851    P5940:R2079=45.5961    P5940:R2080=45.607    
P5939:R3249=57    P5939:R3250=57.0088    P5939:R3251=57.0175    P5939:R3252=57.0263    
P5940:R2081=45.618    P5940:R2082=45.6289    P5940:R2083=45.6399    P5940:R2084=45.6508    
P5939:R3253=57.0351    P5939:R3254=57.0438    P5939:R3255=57.0526    P5939:R3256=57.0614    
P5940:R2085=45.6618    P5940:R2086=45.6727    P5940:R2087=45.6837    P5940:R2088=45.6946    
P5939:R3257=57.0701    P5939:R3258=57.0789    P5939:R3259=57.0877    P5939:R3260=57.0964    
P5940:R2089=45.7056    P5940:R2090=45.7165    P5940:R2091=45.7275    P5940:R2092=45.7384    
P5939:R3261=57.1052    P5939:R3262=57.1139    P5939:R3263=57.1227    P5939:R3264=57.1314    
P5940:R2093=45.7493    P5940:R2094=45.7602    P5940:R2095=45.7712    P5940:R2096=45.7821    
P5939:R3265=57.1402    P5939:R3266=57.1489    P5939:R3267=57.1577    P5939:R3268=57.1664    
P5940:R2097=45.793    P5940:R2098=45.8039    P5940:R2099=45.8148    P5940:R2100=45.8258    
P5939:R3269=57.1752    P5939:R3270=57.1839    P5939:R3271=57.1927    P5939:R3272=57.2014    
P5940:R2101=45.8367    P5940:R2102=45.8476    P5940:R2103=45.8585    P5940:R2104=45.8694    
P5939:R3273=57.2101    P5939:R3274=57.2189    P5939:R3275=57.2276    P5939:R3276=57.2364    
P5940:R2105=45.8803    P5940:R2106=45.8912    P5940:R2107=45.9021    P5940:R2108=45.913    
P5939:R3277=57.2451    P5939:R3278=57.2538    P5939:R3279=57.2626    P5939:R3280=57.2713    
P5940:R2109=45.9239    P5940:R2110=45.9347    P5940:R2111=45.9456    P5940:R2112=45.9565    
P5939:R3281=57.28    P5939:R3282=57.2887    P5939:R3283=57.2975    P5939:R3284=57.3062    
P5940:R2113=45.9674    P5940:R2114=45.9783    P5940:R2115=45.9891    P5940:R2116=46    
P5939:R3285=57.3149    P5939:R3286=57.3236    P5939:R3287=57.3324    P5939:R3288=57.3411    
P5940:R2117=46.0109    P5940:R2118=46.0217    P5940:R2119=46.0326    P5940:R2120=46.0435    
P5939:R3289=57.3498    P5939:R3290=57.3585    P5939:R3291=57.3672    P5939:R3292=57.376    
P5940:R2121=46.0543    P5940:R2122=46.0652    P5940:R2123=46.076    P5940:R2124=46.0869    
P5939:R3293=57.3847    P5939:R3294=57.3934    P5939:R3295=57.4021    P5939:R3296=57.4108    
P5940:R2125=46.0977    P5940:R2126=46.1086    P5940:R2127=46.1194    P5940:R2128=46.1303    
P5939:R3297=57.4195    P5939:R3298=57.4282    P5939:R3299=57.4369    P5939:R3300=57.4456    
P5940:R2129=46.1411    P5940:R2130=46.1519    P5940:R2131=46.1628    P5940:R2132=46.1736    
P5939:R3301=57.4543    P5939:R3302=57.463    P5939:R3303=57.4717    P5939:R3304=57.4804    
P5940:R2133=46.1844    P5940:R2134=46.1952    P5940:R2135=46.2061    P5940:R2136=46.2169    
P5939:R3305=57.4891    P5939:R3306=57.4978    P5939:R3307=57.5065    P5939:R3308=57.5152    
P5940:R2137=46.2277    P5940:R2138=46.2385    P5940:R2139=46.2493    P5940:R2140=46.2601    
P5939:R3309=57.5239    P5939:R3310=57.5326    P5939:R3311=57.5413    P5939:R3312=57.55    
P5940:R2141=46.2709    P5940:R2142=46.2817    P5940:R2143=46.2925    P5940:R2144=46.3033    
P5939:R3313=57.5587    P5939:R3314=57.5674    P5939:R3315=57.576    P5939:R3316=57.5847    
P5940:R2145=46.3141    P5940:R2146=46.3249    P5940:R2147=46.3357    P5940:R2148=46.3465    
P5939:R3317=57.5934    P5939:R3318=57.6021    P5939:R3319=57.6108    P5939:R3320=57.6194    
P5940:R2149=46.3573    P5940:R2150=46.3681    P5940:R2151=46.3789    P5940:R2152=46.3897    
P5939:R3321=57.6281    P5939:R3322=57.6368    P5939:R3323=57.6455    P5939:R3324=57.6541    
P5940:R2153=46.4004    P5940:R2154=46.4112    P5940:R2155=46.422    P5940:R2156=46.4327    
P5939:R3325=57.6628    P5939:R3326=57.6715    P5939:R3327=57.6802    P5939:R3328=57.6888    
P5940:R2157=46.4435    P5940:R2158=46.4543    P5940:R2159=46.465    P5940:R2160=46.4758    
P5939:R3329=57.6975    P5939:R3330=57.7062    P5939:R3331=57.7148    P5939:R3332=57.7235    
P5940:R2161=46.4866    P5940:R2162=46.4973    P5940:R2163=46.5081    P5940:R2164=46.5188    
P5939:R3333=57.7321    P5939:R3334=57.7408    P5939:R3335=57.7495    P5939:R3336=57.7581    
P5940:R2165=46.5296    P5940:R2166=46.5403    P5940:R2167=46.551    P5940:R2168=46.5618    
P5939:R3337=57.7668    P5939:R3338=57.7754    P5939:R3339=57.7841    P5939:R3340=57.7927    
P5940:R2169=46.5725    P5940:R2170=46.5833    P5940:R2171=46.594    P5940:R2172=46.6047    
P5939:R3341=57.8014    P5939:R3342=57.81    P5939:R3343=57.8187    P5939:R3344=57.8273    
P5940:R2173=46.6154    P5940:R2174=46.6262    P5940:R2175=46.6369    P5940:R2176=46.6476    
P5939:R3345=57.836    P5939:R3346=57.8446    P5939:R3347=57.8533    P5939:R3348=57.8619    
P5940:R2177=46.6583    P5940:R2178=46.669    P5940:R2179=46.6798    P5940:R2180=46.6905    
P5939:R3349=57.8705    P5939:R3350=57.8792    P5939:R3351=57.8878    P5939:R3352=57.8965    
P5940:R2181=46.7012    P5940:R2182=46.7119    P5940:R2183=46.7226    P5940:R2184=46.7333    
P5939:R3353=57.9051    P5939:R3354=57.9137    P5939:R3355=57.9224    P5939:R3356=57.931    
P5940:R2185=46.744    P5940:R2186=46.7547    P5940:R2187=46.7654    P5940:R2188=46.7761    
P5939:R3357=57.9396    P5939:R3358=57.9483    P5939:R3359=57.9569    P5939:R3360=57.9655    
P5940:R2189=46.7868    P5940:R2190=46.7974    P5940:R2191=46.8081    P5940:R2192=46.8188    
P5939:R3361=57.9741    P5939:R3362=57.9828    P5939:R3363=57.9914    P5939:R3364=58    
P5940:R2193=46.8295    P5940:R2194=46.8402    P5940:R2195=46.8508    P5940:R2196=46.8615    
P5939:R3365=58.0086    P5939:R3366=58.0172    P5939:R3367=58.0259    P5939:R3368=58.0345    
P5940:R2197=46.8722    P5940:R2198=46.8828    P5940:R2199=46.8935    P5940:R2200=46.9042    
P5939:R3369=58.0431    P5939:R3370=58.0517    P5939:R3371=58.0603    P5939:R3372=58.0689    
P5940:R2201=46.9148    P5940:R2202=46.9255    P5940:R2203=46.9361    P5940:R2204=46.9468    
P5939:R3373=58.0775    P5939:R3374=58.0861    P5939:R3375=58.0948    P5939:R3376=58.1034    
P5940:R2205=46.9574    P5940:R2206=46.9681    P5940:R2207=46.9787    P5940:R2208=46.9894    
P5939:R3377=58.112    P5939:R3378=58.1206    P5939:R3379=58.1292    P5939:R3380=58.1378    
P5940:R2209=47    P5940:R2210=47.0106    P5940:R2211=47.0213    P5940:R2212=47.0319    
P5939:R3381=58.1464    P5939:R3382=58.155    P5939:R3383=58.1636    P5939:R3384=58.1722    
P5940:R2213=47.0425    P5940:R2214=47.0532    P5940:R2215=47.0638    P5940:R2216=47.0744    
P5939:R3385=58.1808    P5939:R3386=58.1893    P5939:R3387=58.1979    P5939:R3388=58.2065    
P5940:R2217=47.085    P5940:R2218=47.0956    P5940:R2219=47.1063    P5940:R2220=47.1169    
P5939:R3389=58.2151    P5939:R3390=58.2237    P5939:R3391=58.2323    P5939:R3392=58.2409    
P5940:R2221=47.1275    P5940:R2222=47.1381    P5940:R2223=47.1487    P5940:R2224=47.1593    
P5939:R3393=58.2495    P5939:R3394=58.258    P5939:R3395=58.2666    P5939:R3396=58.2752    
P5940:R2225=47.1699    P5940:R2226=47.1805    P5940:R2227=47.1911    P5940:R2228=47.2017    
P5939:R3397=58.2838    P5939:R3398=58.2924    P5939:R3399=58.3009    P5939:R3400=58.3095    
P5940:R2229=47.2123    P5940:R2230=47.2229    P5940:R2231=47.2335    P5940:R2232=47.244    
P5939:R3401=58.3181    P5939:R3402=58.3267    P5939:R3403=58.3352    P5939:R3404=58.3438    
P5940:R2233=47.2546    P5940:R2234=47.2652    P5940:R2235=47.2758    P5940:R2236=47.2864    
P5939:R3405=58.3524    P5939:R3406=58.3609    P5939:R3407=58.3695    P5939:R3408=58.3781    
P5940:R2237=47.2969    P5940:R2238=47.3075    P5940:R2239=47.3181    P5940:R2240=47.3286    
P5939:R3409=58.3866    P5939:R3410=58.3952    P5939:R3411=58.4038    P5939:R3412=58.4123    
P5940:R2241=47.3392    P5940:R2242=47.3498    P5940:R2243=47.3603    P5940:R2244=47.3709    
P5939:R3413=58.4209    P5939:R3414=58.4294    P5939:R3415=58.438    P5939:R3416=58.4466    
P5940:R2245=47.3814    P5940:R2246=47.392    P5940:R2247=47.4025    P5940:R2248=47.4131    
P5939:R3417=58.4551    P5939:R3418=58.4637    P5939:R3419=58.4722    P5939:R3420=58.4808    
P5940:R2249=47.4236    P5940:R2250=47.4342    P5940:R2251=47.4447    P5940:R2252=47.4552    
P5939:R3421=58.4893    P5939:R3422=58.4979    P5939:R3423=58.5064    P5939:R3424=58.515    
P5940:R2253=47.4658    P5940:R2254=47.4763    P5940:R2255=47.4868    P5940:R2256=47.4974    
P5939:R3425=58.5235    P5939:R3426=58.532    P5939:R3427=58.5406    P5939:R3428=58.5491    
P5940:R2257=47.5079    P5940:R2258=47.5184    P5940:R2259=47.5289    P5940:R2260=47.5395    
P5939:R3429=58.5577    P5939:R3430=58.5662    P5939:R3431=58.5747    P5939:R3432=58.5833    
P5940:R2261=47.55    P5940:R2262=47.5605    P5940:R2263=47.571    P5940:R2264=47.5815    
P5939:R3433=58.5918    P5939:R3434=58.6003    P5939:R3435=58.6089    P5939:R3436=58.6174    
P5940:R2265=47.592    P5940:R2266=47.6025    P5940:R2267=47.613    P5940:R2268=47.6235    
P5939:R3437=58.6259    P5939:R3438=58.6345    P5939:R3439=58.643    P5939:R3440=58.6515    
P5940:R2269=47.634    P5940:R2270=47.6445    P5940:R2271=47.655    P5940:R2272=47.6655    
P5939:R3441=58.66    P5939:R3442=58.6686    P5939:R3443=58.6771    P5939:R3444=58.6856    
P5940:R2273=47.676    P5940:R2274=47.6865    P5940:R2275=47.697    P5940:R2276=47.7074    
P5939:R3445=58.6941    P5939:R3446=58.7026    P5939:R3447=58.7112    P5939:R3448=58.7197    
P5940:R2277=47.7179    P5940:R2278=47.7284    P5940:R2279=47.7389    P5940:R2280=47.7493    
P5939:R3449=58.7282    P5939:R3450=58.7367    P5939:R3451=58.7452    P5939:R3452=58.7537    
P5940:R2281=47.7598    P5940:R2282=47.7703    P5940:R2283=47.7807    P5940:R2284=47.7912    
P5939:R3453=58.7622    P5939:R3454=58.7707    P5939:R3455=58.7792    P5939:R3456=58.7878    
P5940:R2285=47.8017    P5940:R2286=47.8121    P5940:R2287=47.8226    P5940:R2288=47.833    
P5939:R3457=58.7963    P5939:R3458=58.8048    P5939:R3459=58.8133    P5939:R3460=58.8218    
P5940:R2289=47.8435    P5940:R2290=47.8539    P5940:R2291=47.8644    P5940:R2292=47.8748    
P5939:R3461=58.8303    P5939:R3462=58.8388    P5939:R3463=58.8473    P5939:R3464=58.8558    
P5940:R2293=47.8853    P5940:R2294=47.8957    P5940:R2295=47.9062    P5940:R2296=47.9166    
P5939:R3465=58.8643    P5939:R3466=58.8727    P5939:R3467=58.8812    P5939:R3468=58.8897    
P5940:R2297=47.927    P5940:R2298=47.9375    P5940:R2299=47.9479    P5940:R2300=47.9583    
P5939:R3469=58.8982    P5939:R3470=58.9067    P5939:R3471=58.9152    P5939:R3472=58.9237    
P5940:R2301=47.9687    P5940:R2302=47.9792    P5940:R2303=47.9896    P5940:R2304=48    
P5939:R3473=58.9322    P5939:R3474=58.9406    P5939:R3475=58.9491    P5939:R3476=58.9576    
P5940:R2305=48.0104    P5940:R2306=48.0208    P5940:R2307=48.0312    P5940:R2308=48.0416    
P5939:R3477=58.9661    P5939:R3478=58.9746    P5939:R3479=58.983    P5939:R3480=58.9915    
P5940:R2309=48.0521    P5940:R2310=48.0625    P5940:R2311=48.0729    P5940:R2312=48.0833    
P5939:R3481=59    P5939:R3482=59.0085    P5939:R3483=59.0169    P5939:R3484=59.0254    
P5940:R2313=48.0937    P5940:R2314=48.1041    P5940:R2315=48.1144    P5940:R2316=48.1248    
P5939:R3485=59.0339    P5939:R3486=59.0424    P5939:R3487=59.0508    P5939:R3488=59.0593    
P5940:R2317=48.1352    P5940:R2318=48.1456    P5940:R2319=48.156    P5940:R2320=48.1664    
P5939:R3489=59.0678    P5939:R3490=59.0762    P5939:R3491=59.0847    P5939:R3492=59.0931    
P5940:R2321=48.1768    P5940:R2322=48.1871    P5940:R2323=48.1975    P5940:R2324=48.2079    
P5939:R3493=59.1016    P5939:R3494=59.1101    P5939:R3495=59.1185    P5939:R3496=59.127    
P5940:R2325=48.2183    P5940:R2326=48.2286    P5940:R2327=48.239    P5940:R2328=48.2494    
P5939:R3497=59.1354    P5939:R3498=59.1439    P5939:R3499=59.1523    P5939:R3500=59.1608    
P5940:R2329=48.2597    P5940:R2330=48.2701    P5940:R2331=48.2804    P5940:R2332=48.2908    
P5939:R3501=59.1692    P5939:R3502=59.1777    P5939:R3503=59.1861    P5939:R3504=59.1946    
P5940:R2333=48.3011    P5940:R2334=48.3115    P5940:R2335=48.3218    P5940:R2336=48.3322    
P5939:R3505=59.203    P5939:R3506=59.2115    P5939:R3507=59.2199    P5939:R3508=59.2284    
P5940:R2337=48.3425    P5940:R2338=48.3529    P5940:R2339=48.3632    P5940:R2340=48.3735    
P5939:R3509=59.2368    P5939:R3510=59.2453    P5939:R3511=59.2537    P5939:R3512=59.2621    
P5940:R2341=48.3839    P5940:R2342=48.3942    P5940:R2343=48.4045    P5940:R2344=48.4149    
P5939:R3513=59.2706    P5939:R3514=59.279    P5939:R3515=59.2874    P5939:R3516=59.2959    
P5940:R2345=48.4252    P5940:R2346=48.4355    P5940:R2347=48.4458    P5940:R2348=48.4562    
P5939:R3517=59.3043    P5939:R3518=59.3127    P5939:R3519=59.3212    P5939:R3520=59.3296    
P5940:R2349=48.4665    P5940:R2350=48.4768    P5940:R2351=48.4871    P5940:R2352=48.4974    
P5939:R3521=59.338    P5939:R3522=59.3464    P5939:R3523=59.3549    P5939:R3524=59.3633    
P5940:R2353=48.5077    P5940:R2354=48.518    P5940:R2355=48.5283    P5940:R2356=48.5386    
P5939:R3525=59.3717    P5939:R3526=59.3801    P5939:R3527=59.3886    P5939:R3528=59.397    
P5940:R2357=48.5489    P5940:R2358=48.5592    P5940:R2359=48.5695    P5940:R2360=48.5798    
P5939:R3529=59.4054    P5939:R3530=59.4138    P5939:R3531=59.4222    P5939:R3532=59.4306    
P5940:R2361=48.5901    P5940:R2362=48.6004    P5940:R2363=48.6107    P5940:R2364=48.621    
P5939:R3533=59.439    P5939:R3534=59.4475    P5939:R3535=59.4559    P5939:R3536=59.4643    
P5940:R2365=48.6313    P5940:R2366=48.6415    P5940:R2367=48.6518    P5940:R2368=48.6621    
P5939:R3537=59.4727    P5939:R3538=59.4811    P5939:R3539=59.4895    P5939:R3540=59.4979    
P5940:R2369=48.6724    P5940:R2370=48.6826    P5940:R2371=48.6929    P5940:R2372=48.7032    
P5939:R3541=59.5063    P5939:R3542=59.5147    P5939:R3543=59.5231    P5939:R3544=59.5315    
P5940:R2373=48.7134    P5940:R2374=48.7237    P5940:R2375=48.734    P5940:R2376=48.7442    
P5939:R3545=59.5399    P5939:R3546=59.5483    P5939:R3547=59.5567    P5939:R3548=59.5651    
P5940:R2377=48.7545    P5940:R2378=48.7647    P5940:R2379=48.775    P5940:R2380=48.7852    
P5939:R3549=59.5735    P5939:R3550=59.5819    P5939:R3551=59.5903    P5939:R3552=59.5987    
P5940:R2381=48.7955    P5940:R2382=48.8057    P5940:R2383=48.816    P5940:R2384=48.8262    
P5939:R3553=59.607    P5939:R3554=59.6154    P5939:R3555=59.6238    P5939:R3556=59.6322    
P5940:R2385=48.8365    P5940:R2386=48.8467    P5940:R2387=48.8569    P5940:R2388=48.8672    
P5939:R3557=59.6406    P5939:R3558=59.649    P5939:R3559=59.6574    P5939:R3560=59.6657    
P5940:R2389=48.8774    P5940:R2390=48.8876    P5940:R2391=48.8979    P5940:R2392=48.9081    
P5939:R3561=59.6741    P5939:R3562=59.6825    P5939:R3563=59.6909    P5939:R3564=59.6992    
P5940:R2393=48.9183    P5940:R2394=48.9285    P5940:R2395=48.9387    P5940:R2396=48.949    
P5939:R3565=59.7076    P5939:R3566=59.716    P5939:R3567=59.7244    P5939:R3568=59.7327    
P5940:R2397=48.9592    P5940:R2398=48.9694    P5940:R2399=48.9796    P5940:R2400=48.9898    
P5939:R3569=59.7411    P5939:R3570=59.7495    P5939:R3571=59.7578    P5939:R3572=59.7662    
P5940:R2401=49    P5940:R2402=49.0102    P5940:R2403=49.0204    P5940:R2404=49.0306    
P5939:R3573=59.7746    P5939:R3574=59.7829    P5939:R3575=59.7913    P5939:R3576=59.7997    
P5940:R2405=49.0408    P5940:R2406=49.051    P5940:R2407=49.0612    P5940:R2408=49.0714    
P5939:R3577=59.808    P5939:R3578=59.8164    P5939:R3579=59.8247    P5939:R3580=59.8331    
P5940:R2409=49.0816    P5940:R2410=49.0918    P5940:R2411=49.1019    P5940:R2412=49.1121    
P5939:R3581=59.8415    P5939:R3582=59.8498    P5939:R3583=59.8582    P5939:R3584=59.8665    
P5940:R2413=49.1223    P5940:R2414=49.1325    P5940:R2415=49.1426    P5940:R2416=49.1528    
P5939:R3585=59.8749    P5939:R3586=59.8832    P5939:R3587=59.8916    P5939:R3588=59.8999    
P5940:R2417=49.163    P5940:R2418=49.1732    P5940:R2419=49.1833    P5940:R2420=49.1935    
P5939:R3589=59.9083    P5939:R3590=59.9166    P5939:R3591=59.925    P5939:R3592=59.9333    
P5940:R2421=49.2037    P5940:R2422=49.2138    P5940:R2423=49.224    P5940:R2424=49.2341    
P5939:R3593=59.9416    P5939:R3594=59.95    P5939:R3595=59.9583    P5939:R3596=59.9667    
P5940:R2425=49.2443    P5940:R2426=49.2544    P5940:R2427=49.2646    P5940:R2428=49.2747    
P5939:R3597=59.975    P5939:R3598=59.9833    P5939:R3599=59.9917    P5939:R3600=60    
P5940:R2429=49.2849    P5940:R2430=49.295    P5940:R2431=49.3052    P5940:R2432=49.3153    
P5939:R3601=60.0083    P5939:R3602=60.0167    P5939:R3603=60.025    P5939:R3604=60.0333    
P5940:R2433=49.3254    P5940:R2434=49.3356    P5940:R2435=49.3457    P5940:R2436=49.3559    
P5939:R3605=60.0417    P5939:R3606=60.05    P5939:R3607=60.0583    P5939:R3608=60.0666    
P5940:R2437=49.366    P5940:R2438=49.3761    P5940:R2439=49.3862    P5940:R2440=49.3964    
P5939:R3609=60.075    P5939:R3610=60.0833    P5939:R3611=60.0916    P5939:R3612=60.0999    
P5940:R2441=49.4065    P5940:R2442=49.4166    P5940:R2443=49.4267    P5940:R2444=49.4368    
P5939:R3613=60.1082    P5939:R3614=60.1166    P5939:R3615=60.1249    P5939:R3616=60.1332    
P5940:R2445=49.4469    P5940:R2446=49.4571    P5940:R2447=49.4672    P5940:R2448=49.4773    
P5939:R3617=60.1415    P5939:R3618=60.1498    P5939:R3619=60.1581    P5939:R3620=60.1664    
P5940:R2449=49.4874    P5940:R2450=49.4975    P5940:R2451=49.5076    P5940:R2452=49.5177    
P5939:R3621=60.1747    P5939:R3622=60.1831    P5939:R3623=60.1914    P5939:R3624=60.1997    
P5940:R2453=49.5278    P5940:R2454=49.5379    P5940:R2455=49.548    P5940:R2456=49.558    
P5939:R3625=60.208    P5939:R3626=60.2163    P5939:R3627=60.2246    P5939:R3628=60.2329    
P5940:R2457=49.5681    P5940:R2458=49.5782    P5940:R2459=49.5883    P5940:R2460=49.5984    
P5939:R3629=60.2412    P5939:R3630=60.2495    P5939:R3631=60.2578    P5939:R3632=60.2661    
P5940:R2461=49.6085    P5940:R2462=49.6185    P5940:R2463=49.6286    P5940:R2464=49.6387    
P5939:R3633=60.2744    P5939:R3634=60.2827    P5939:R3635=60.291    P5939:R3636=60.2993    
P5940:R2465=49.6488    P5940:R2466=49.6588    P5940:R2467=49.6689    P5940:R2468=49.679    
P5939:R3637=60.3075    P5939:R3638=60.3158    P5939:R3639=60.3241    P5939:R3640=60.3324    
P5940:R2469=49.689    P5940:R2470=49.6991    P5940:R2471=49.7092    P5940:R2472=49.7192    
P5939:R3641=60.3407    P5939:R3642=60.349    P5939:R3643=60.3573    P5939:R3644=60.3656    
P5940:R2473=49.7293    P5940:R2474=49.7393    P5940:R2475=49.7494    P5940:R2476=49.7594    
P5939:R3645=60.3738    P5939:R3646=60.3821    P5939:R3647=60.3904    P5939:R3648=60.3987    
P5940:R2477=49.7695    P5940:R2478=49.7795    P5940:R2479=49.7896    P5940:R2480=49.7996    
P5939:R3649=60.407    P5939:R3650=60.4152    P5939:R3651=60.4235    P5939:R3652=60.4318    
P5940:R2481=49.8096    P5940:R2482=49.8197    P5940:R2483=49.8297    P5940:R2484=49.8397    
P5939:R3653=60.4401    P5939:R3654=60.4483    P5939:R3655=60.4566    P5939:R3656=60.4649    
P5940:R2485=49.8498    P5940:R2486=49.8598    P5940:R2487=49.8698    P5940:R2488=49.8799    
P5939:R3657=60.4731    P5939:R3658=60.4814    P5939:R3659=60.4897    P5939:R3660=60.4979    
P5940:R2489=49.8899    P5940:R2490=49.8999    P5940:R2491=49.9099    P5940:R2492=49.9199    
P5939:R3661=60.5062    P5939:R3662=60.5145    P5939:R3663=60.5227    P5939:R3664=60.531    
P5940:R2493=49.93    P5940:R2494=49.94    P5940:R2495=49.95    P5940:R2496=49.96    
P5939:R3665=60.5392    P5939:R3666=60.5475    P5939:R3667=60.5558    P5939:R3668=60.564    
P5940:R2497=49.97    P5940:R2498=49.98    P5940:R2499=49.99    P5940:R2500=50    
P5939:R3669=60.5723    P5939:R3670=60.5805    P5939:R3671=60.5888    P5939:R3672=60.597    
P5940:R2501=50.01    P5940:R2502=50.02    P5940:R2503=50.03    P5940:R2504=50.04    
P5939:R3673=60.6053    P5939:R3674=60.6135    P5939:R3675=60.6218    P5939:R3676=60.63    
P5940:R2505=50.05    P5940:R2506=50.06    P5940:R2507=50.07    P5940:R2508=50.0799    
P5939:R3677=60.6383    P5939:R3678=60.6465    P5939:R3679=60.6548    P5939:R3680=60.663    
P5940:R2509=50.0899    P5940:R2510=50.0999    P5940:R2511=50.1099    P5940:R2512=50.1199    
P5939:R3681=60.6712    P5939:R3682=60.6795    P5939:R3683=60.6877    P5939:R3684=60.696    
P5940:R2513=50.1298    P5940:R2514=50.1398    P5940:R2515=50.1498    P5940:R2516=50.1597    
P5940:R2517=50.1697    P5940:R2518=50.1797    P5940:R2519=50.1896    P5940:R2520=50.1996    
P5939:R3689=60.7371    P5939:R3690=60.7454    P5939:R3691=60.7536    P5939:R3692=60.7618    
P5940:R2521=50.2096    P5940:R2522=50.2195    P5940:R2523=50.2295    P5940:R2524=50.2394    
P5939:R3693=60.7701    P5939:R3694=60.7783    P5939:R3695=60.7865    P5939:R3696=60.7947    
P5940:R2525=50.2494    P5940:R2526=50.2593    P5940:R2527=50.2693    P5940:R2528=50.2792    
P5939:R3697=60.803    P5939:R3698=60.8112    P5939:R3699=60.8194    P5939:R3700=60.8276    
P5940:R2529=50.2892    P5940:R2530=50.2991    P5940:R2531=50.309    P5940:R2532=50.319    
P5939:R3701=60.8358    P5939:R3702=60.8441    P5939:R3703=60.8523    P5939:R3704=60.8605    
P5940:R2533=50.3289    P5940:R2534=50.3389    P5940:R2535=50.3488    P5940:R2536=50.3587    
P5939:R3705=60.8687    P5939:R3706=60.8769    P5939:R3707=60.8851    P5939:R3708=60.8933    
P5940:R2537=50.3686    P5940:R2538=50.3786    P5940:R2539=50.3885    P5940:R2540=50.3984    
P5939:R3709=60.9016    P5939:R3710=60.9098    P5939:R3711=60.918    P5939:R3712=60.9262    
P5940:R2541=50.4083    P5940:R2542=50.4183    P5940:R2543=50.4282    P5940:R2544=50.4381    
P5939:R3713=60.9344    P5939:R3714=60.9426    P5939:R3715=60.9508    P5939:R3716=60.959    
P5940:R2545=50.448    P5940:R2546=50.4579    P5940:R2547=50.4678    P5940:R2548=50.4777    
P5939:R3717=60.9672    P5939:R3718=60.9754    P5939:R3719=60.9836    P5939:R3720=60.9918    
P5940:R2549=50.4876    P5940:R2550=50.4975    P5940:R2551=50.5074    P5940:R2552=50.5173    
P5939:R3721=61    P5939:R3722=61.0082    P5939:R3723=61.0164    P5939:R3724=61.0246    
P5940:R2553=50.5272    P5940:R2554=50.5371    P5940:R2555=50.547    P5940:R2556=50.5569    
P5939:R3725=61.0328    P5939:R3726=61.041    P5939:R3727=61.0492    P5939:R3728=61.0574    
P5940:R2557=50.5668    P5940:R2558=50.5767    P5940:R2559=50.5866    P5940:R2560=50.5964    
P5939:R3729=61.0655    P5939:R3730=61.0737    P5939:R3731=61.0819    P5939:R3732=61.0901    
P5940:R2561=50.6063    P5940:R2562=50.6162    P5940:R2563=50.6261    P5940:R2564=50.636    
P5939:R3733=61.0983    P5939:R3734=61.1065    P5939:R3735=61.1146    P5939:R3736=61.1228    
P5940:R2565=50.6458    P5940:R2566=50.6557    P5940:R2567=50.6656    P5940:R2568=50.6754    
P5939:R3737=61.131    P5939:R3738=61.1392    P5939:R3739=61.1474    P5939:R3740=61.1555    
P5940:R2569=50.6853    P5940:R2570=50.6952    P5940:R2571=50.705    P5940:R2572=50.7149    
P5939:R3741=61.1637    P5939:R3742=61.1719    P5939:R3743=61.1801    P5939:R3744=61.1882    
P5940:R2573=50.7247    P5940:R2574=50.7346    P5940:R2575=50.7445    P5940:R2576=50.7543    
P5939:R3745=61.1964    P5939:R3746=61.2046    P5939:R3747=61.2127    P5939:R3748=61.2209    
P5940:R2577=50.7642    P5940:R2578=50.774    P5940:R2579=50.7839    P5940:R2580=50.7937    
P5939:R3749=61.2291    P5939:R3750=61.2372    P5939:R3751=61.2454    P5939:R3752=61.2536    
P5940:R2581=50.8035    P5940:R2582=50.8134    P5940:R2583=50.8232    P5940:R2584=50.8331    
P5939:R3753=61.2617    P5939:R3754=61.2699    P5939:R3755=61.2781    P5939:R3756=61.2862    
P5940:R2585=50.8429    P5940:R2586=50.8527    P5940:R2587=50.8626    P5940:R2588=50.8724    
P5939:R3757=61.2944    P5939:R3758=61.3025    P5939:R3759=61.3107    P5939:R3760=61.3188    
P5940:R2589=50.8822    P5940:R2590=50.892    P5940:R2591=50.9019    P5940:R2592=50.9117    
P5939:R3761=61.327    P5939:R3762=61.3351    P5939:R3763=61.3433    P5939:R3764=61.3514    
P5940:R2593=50.9215    P5940:R2594=50.9313    P5940:R2595=50.9411    P5940:R2596=50.951    
P5939:R3765=61.3596    P5939:R3766=61.3677    P5939:R3767=61.3759    P5939:R3768=61.384    
P5940:R2597=50.9608    P5940:R2598=50.9706    P5940:R2599=50.9804    P5940:R2600=50.9902    
P5939:R3769=61.3922    P5939:R3770=61.4003    P5939:R3771=61.4085    P5939:R3772=61.4166    
P5940:R2601=51    P5940:R2602=51.0098    P5940:R2603=51.0196    P5940:R2604=51.0294    
P5939:R3773=61.4248    P5939:R3774=61.4329    P5939:R3775=61.441    P5939:R3776=61.4492    
P5940:R2605=51.0392    P5940:R2606=51.049    P5940:R2607=51.0588    P5940:R2608=51.0686    
P5940:R2609=51.0784    P5940:R2610=51.0882    P5940:R2611=51.0979    P5940:R2612=51.1077    
P5939:R3781=61.4898    P5939:R3782=61.498    P5939:R3783=61.5061    P5939:R3784=61.5142    
